family,group,exp,model,method,variant,train_len,eval_len,step,benchmark,pass@1,pass@4,pass@8,pass@32
7B +KL,swe-rl-kl,swe-rl-trajectory_entropy-kl,coder7b,trajectory_entropy,kl,8192,16384,20,livecodebench_v5,0.17517921146953405,0.23420378904249872,0.2616487455197133,
7B +KL,swe-rl-kl,swe-rl-trajectory_entropy-kl,coder7b,trajectory_entropy,kl,8192,16384,20,livecodebench_v6,0.15928571428571428,0.18718367346938772,0.19428571428571428,
7B +KL,swe-rl-kl,swe-rl-trajectory_entropy-kl,coder7b,trajectory_entropy,kl,8192,16384,20,aime2024,0.08541666666666667,,,0.3333333333333333
7B +KL,swe-rl-kl,swe-rl-trajectory_entropy-kl,coder7b,trajectory_entropy,kl,8192,16384,20,aime2025,0.040625,,,0.26666666666666666
7B +KL,swe-rl-kl,swe-rl-trajectory_entropy-kl,coder7b,trajectory_entropy,kl,8192,8192,20,aime2024,0.08125,,,0.3
7B +KL,swe-rl-kl,swe-rl-trajectory_entropy-kl,coder7b,trajectory_entropy,kl,8192,8192,20,aime2025,0.046875,,,0.3333333333333333
7B +KL,swe-rl-kl,swe-rl-trajectory_entropy-kl,coder7b,trajectory_entropy,kl,8192,16384,50,livecodebench_v5,0.15591397849462366,0.18151561699948796,0.1935483870967742,
7B +KL,swe-rl-kl,swe-rl-trajectory_entropy-kl,coder7b,trajectory_entropy,kl,8192,16384,50,livecodebench_v6,0.16,0.17020408163265305,0.17714285714285713,
7B +KL,swe-rl-kl,swe-rl-trajectory_entropy-kl,coder7b,trajectory_entropy,kl,8192,16384,50,aime2024,0.09166666666666666,,,0.36666666666666664
7B +KL,swe-rl-kl,swe-rl-trajectory_entropy-kl,coder7b,trajectory_entropy,kl,8192,16384,50,aime2025,0.03854166666666667,,,0.2
7B +KL,swe-rl-kl,swe-rl-trajectory_entropy-kl,coder7b,trajectory_entropy,kl,8192,8192,50,aime2024,0.075,,,0.26666666666666666
7B +KL,swe-rl-kl,swe-rl-trajectory_entropy-kl,coder7b,trajectory_entropy,kl,8192,16384,80,livecodebench_v5,0.15412186379928317,0.18151561699948796,0.1935483870967742,
7B +KL,swe-rl-kl,swe-rl-trajectory_entropy-kl,coder7b,trajectory_entropy,kl,8192,16384,80,livecodebench_v6,0.14857142857142858,0.15918367346938775,0.1657142857142857,
7B +KL,swe-rl-kl,swe-rl-trajectory_entropy-kl,coder7b,trajectory_entropy,kl,8192,16384,80,aime2024,0.08645833333333333,,,0.26666666666666666
7B +KL,swe-rl-kl,swe-rl-trajectory_entropy-kl,coder7b,trajectory_entropy,kl,8192,16384,80,aime2025,0.04791666666666667,,,0.23333333333333334
7B +KL,swe-rl-kl,swe-rl-trajectory_entropy-kl,coder7b,trajectory_entropy,kl,8192,8192,80,aime2024,0.07916666666666666,,,0.26666666666666666
7B +KL,swe-rl-kl,swe-rl-trajectory_entropy-kl,coder7b,trajectory_entropy,kl,8192,8192,80,aime2025,0.042708333333333334,,,0.3333333333333333
7B +KL,swe-rl-kl,swe-rl-trajectory_entropy-kl,coder7b,trajectory_entropy,kl,8192,16384,105,livecodebench_v5,0.16218637992831542,0.18044034818228366,0.18996415770609318,
7B +KL,swe-rl-kl,swe-rl-trajectory_entropy-kl,coder7b,trajectory_entropy,kl,8192,16384,105,livecodebench_v6,0.14214285714285715,0.1457142857142857,0.14857142857142858,
7B +KL,swe-rl-kl,swe-rl-trajectory_entropy-kl,coder7b,trajectory_entropy,kl,8192,16384,105,aime2024,0.08958333333333333,,,0.4
7B +KL,swe-rl-kl,swe-rl-trajectory_entropy-kl,coder7b,trajectory_entropy,kl,8192,16384,105,aime2025,0.04479166666666667,,,0.3
7B +KL,swe-rl-kl,swe-rl-trajectory_entropy-kl,coder7b,trajectory_entropy,kl,8192,8192,105,aime2024,0.08125,,,0.3
7B +KL,swe-rl-kl,swe-rl-trajectory_entropy-kl,coder7b,trajectory_entropy,kl,8192,8192,105,aime2025,0.05520833333333333,,,0.26666666666666666
7B +KL,swe-rl-kl,swe-rl-prob_disparity-kl,coder7b,prob_disparity,kl,8192,16384,20,livecodebench_v5,0.16442652329749105,0.23317972350230418,0.2616487455197133,
7B +KL,swe-rl-kl,swe-rl-prob_disparity-kl,coder7b,prob_disparity,kl,8192,16384,20,livecodebench_v6,0.15357142857142858,0.2017142857142857,0.21714285714285714,
7B +KL,swe-rl-kl,swe-rl-prob_disparity-kl,coder7b,prob_disparity,kl,8192,16384,20,aime2024,0.08333333333333333,,,0.3333333333333333
7B +KL,swe-rl-kl,swe-rl-prob_disparity-kl,coder7b,prob_disparity,kl,8192,16384,20,aime2025,0.04583333333333333,,,0.36666666666666664
7B +KL,swe-rl-kl,swe-rl-prob_disparity-kl,coder7b,prob_disparity,kl,8192,8192,20,aime2024,0.08125,,,0.26666666666666666
7B +KL,swe-rl-kl,swe-rl-prob_disparity-kl,coder7b,prob_disparity,kl,8192,8192,20,aime2025,0.034375,,,0.23333333333333334
7B +KL,swe-rl-kl,swe-rl-prob_disparity-kl,coder7b,prob_disparity,kl,8192,16384,50,livecodebench_v5,0.16666666666666666,0.20450588837685615,0.21863799283154123,
7B +KL,swe-rl-kl,swe-rl-prob_disparity-kl,coder7b,prob_disparity,kl,8192,16384,50,livecodebench_v6,0.16142857142857142,0.187265306122449,0.19428571428571428,
7B +KL,swe-rl-kl,swe-rl-prob_disparity-kl,coder7b,prob_disparity,kl,8192,16384,50,aime2024,0.08854166666666667,,,0.3
7B +KL,swe-rl-kl,swe-rl-prob_disparity-kl,coder7b,prob_disparity,kl,8192,16384,50,aime2025,0.04375,,,0.36666666666666664
7B +KL,swe-rl-kl,swe-rl-prob_disparity-kl,coder7b,prob_disparity,kl,8192,8192,50,aime2024,0.09375,,,0.3333333333333333
7B +KL,swe-rl-kl,swe-rl-prob_disparity-kl,coder7b,prob_disparity,kl,8192,8192,50,aime2025,0.04583333333333333,,,0.3333333333333333
7B +KL,swe-rl-kl,swe-rl-prob_disparity-kl,coder7b,prob_disparity,kl,8192,16384,80,livecodebench_v5,0.1617383512544803,0.19902713773681513,0.2114695340501792,
7B +KL,swe-rl-kl,swe-rl-prob_disparity-kl,coder7b,prob_disparity,kl,8192,16384,80,livecodebench_v6,0.15785714285714286,0.1653061224489796,0.17142857142857143,
7B +KL,swe-rl-kl,swe-rl-prob_disparity-kl,coder7b,prob_disparity,kl,8192,16384,80,aime2024,0.08229166666666667,,,0.3
7B +KL,swe-rl-kl,swe-rl-prob_disparity-kl,coder7b,prob_disparity,kl,8192,16384,80,aime2025,0.05625,,,0.26666666666666666
7B +KL,swe-rl-kl,swe-rl-prob_disparity-kl,coder7b,prob_disparity,kl,8192,8192,80,aime2024,0.09375,,,0.3
7B +KL,swe-rl-kl,swe-rl-prob_disparity-kl,coder7b,prob_disparity,kl,8192,8192,80,aime2025,0.04583333333333333,,,0.26666666666666666
7B +KL,swe-rl-kl,swe-rl-prob_disparity-kl,coder7b,prob_disparity,kl,8192,16384,105,livecodebench_v5,0.07571684587813621,0.09334357398873529,0.1003584229390681,
7B +KL,swe-rl-kl,swe-rl-prob_disparity-kl,coder7b,prob_disparity,kl,8192,16384,105,livecodebench_v6,0.027857142857142858,0.02857142857142857,0.02857142857142857,
7B +KL,swe-rl-kl,swe-rl-prob_disparity-kl,coder7b,prob_disparity,kl,8192,16384,105,aime2024,0.096875,,,0.26666666666666666
7B +KL,swe-rl-kl,swe-rl-prob_disparity-kl,coder7b,prob_disparity,kl,8192,16384,105,aime2025,0.052083333333333336,,,0.26666666666666666
7B +KL,swe-rl-kl,swe-rl-prob_disparity-kl,coder7b,prob_disparity,kl,8192,8192,105,aime2024,0.08125,,,0.3333333333333333
7B +KL,swe-rl-kl,swe-rl-prob_disparity-kl,coder7b,prob_disparity,kl,8192,8192,105,aime2025,0.046875,,,0.23333333333333334
7B random,swe-rl-random,grpo-random,coder7b,grpo,random,8192,16384,20,livecodebench_v5,0.14829749103942652,0.21259600614439325,0.24014336917562723,
7B random,swe-rl-random,grpo-random,coder7b,grpo,random,8192,16384,20,livecodebench_v6,0.14,0.19697959183673472,0.22285714285714286,
7B random,swe-rl-random,grpo-random,coder7b,grpo,random,8192,16384,20,aime2024,0.08125,,,0.3333333333333333
7B random,swe-rl-random,grpo-random,coder7b,grpo,random,8192,16384,20,aime2025,0.04583333333333333,,,0.3
7B random,swe-rl-random,grpo-random,coder7b,grpo,random,8192,8192,20,aime2024,0.08541666666666667,,,0.3333333333333333
7B random,swe-rl-random,grpo-random,coder7b,grpo,random,8192,8192,20,aime2025,0.030208333333333334,,,0.23333333333333334
7B random,swe-rl-random,grpo-random,coder7b,grpo,random,8192,16384,50,livecodebench_v5,0.15053763440860216,0.22672811059907835,0.26523297491039427,
7B random,swe-rl-random,grpo-random,coder7b,grpo,random,8192,16384,50,livecodebench_v6,0.1357142857142857,0.1845714285714286,0.21714285714285714,
7B random,swe-rl-random,grpo-random,coder7b,grpo,random,8192,16384,50,aime2024,0.07083333333333333,,,0.2
7B random,swe-rl-random,grpo-random,coder7b,grpo,random,8192,16384,50,aime2025,0.041666666666666664,,,0.26666666666666666
7B random,swe-rl-random,grpo-random,coder7b,grpo,random,8192,8192,50,aime2024,0.08541666666666667,,,0.4
7B random,swe-rl-random,grpo-random,coder7b,grpo,random,8192,8192,50,aime2025,0.046875,,,0.3333333333333333
7B random,swe-rl-random,grpo-random,coder7b,grpo,random,8192,16384,80,livecodebench_v5,0.1496415770609319,0.21433691756272402,0.24372759856630824,
7B random,swe-rl-random,grpo-random,coder7b,grpo,random,8192,16384,80,livecodebench_v6,0.13857142857142857,0.18310204081632653,0.21142857142857144,
7B random,swe-rl-random,grpo-random,coder7b,grpo,random,8192,16384,80,aime2024,0.07604166666666666,,,0.23333333333333334
7B random,swe-rl-random,grpo-random,coder7b,grpo,random,8192,16384,80,aime2025,0.04791666666666667,,,0.26666666666666666
7B random,swe-rl-random,grpo-random,coder7b,grpo,random,8192,8192,80,aime2024,0.075,,,0.26666666666666666
7B random,swe-rl-random,grpo-random,coder7b,grpo,random,8192,8192,80,aime2025,0.04375,,,0.36666666666666664
7B random,swe-rl-random,grpo-random,coder7b,grpo,random,8192,16384,105,livecodebench_v5,0.15456989247311828,0.22293906810035843,0.24731182795698925,
7B random,swe-rl-random,grpo-random,coder7b,grpo,random,8192,16384,105,livecodebench_v6,0.14214285714285715,0.1896326530612245,0.2057142857142857,
7B random,swe-rl-random,grpo-random,coder7b,grpo,random,8192,16384,105,aime2024,0.084375,,,0.3333333333333333
7B random,swe-rl-random,grpo-random,coder7b,grpo,random,8192,16384,105,aime2025,0.051041666666666666,,,0.3
7B random,swe-rl-random,grpo-random,coder7b,grpo,random,8192,8192,105,aime2024,0.07708333333333334,,,0.36666666666666664
7B random,swe-rl-random,grpo-random,coder7b,grpo,random,8192,8192,105,aime2025,0.042708333333333334,,,0.43333333333333335
1.5B base,step0,r1-1.5b-base,r1-1.5b,base,none,,16384,0,livecodebench_v5,0.1586021505376344,0.23978494623655916,0.27598566308243727,
1.5B base,step0,r1-1.5b-base,r1-1.5b,base,none,,16384,0,livecodebench_v6,0.13642857142857143,0.18391836734693875,0.2057142857142857,
1.5B base,step0,r1-1.5b-base,r1-1.5b,base,none,,16384,0,aime2024,0.28541666666666665,,,0.7
1.5B base,step0,r1-1.5b-base,r1-1.5b,base,none,,16384,0,aime2025,0.240625,,,0.5333333333333333
1.5B base,step0,r1-1.5b-base,r1-1.5b,base,none,,8192,0,livecodebench_v5,0.13082437275985664,0.1981566820276498,0.2222222222222222,
1.5B base,step0,r1-1.5b-base,r1-1.5b,base,none,,8192,0,livecodebench_v6,0.125,0.1657142857142857,0.18857142857142858,
1.5B base,step0,r1-1.5b-base,r1-1.5b,base,none,,8192,0,aime2024,0.22083333333333333,,,0.6666666666666666
1.5B base,step0,r1-1.5b-base,r1-1.5b,base,none,,8192,0,aime2025,0.221875,,,0.5
7B base,step0,coder-7b-base,coder7b,base,none,,16384,0,livecodebench_v5,0.14874551971326164,0.21843317972350232,0.24731182795698925,
7B base,step0,coder-7b-base,coder7b,base,none,,16384,0,livecodebench_v6,0.13214285714285715,0.17853061224489794,0.2,
7B base,step0,coder-7b-base,coder7b,base,none,,16384,0,aime2024,0.06770833333333333,,,0.3
7B base,step0,coder-7b-base,coder7b,base,none,,16384,0,aime2025,0.040625,,,0.36666666666666664
7B base,step0,coder-7b-base,coder7b,base,none,,8192,0,livecodebench_v5,0.15770609318996415,0.22688172043010751,0.25806451612903225,
7B base,step0,coder-7b-base,coder7b,base,none,,8192,0,livecodebench_v6,0.1357142857142857,0.18555102040816324,0.2057142857142857,
7B base,step0,coder-7b-base,coder7b,base,none,,8192,0,aime2024,0.08645833333333333,,,0.3333333333333333
7B base,step0,coder-7b-base,coder7b,base,none,,8192,0,aime2025,0.041666666666666664,,,0.23333333333333334
